person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y,Actual_Status,Default_Probability,Prescribed_Strategy
22,74476,6.0,5000,8.49,0.07,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0.07326152520776393,Green Tier (Standard Approval)
26,37850,1.0,6400,9.88,0.17,2,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.40183292546893296,Amber Tier (Risk-Adjusted Conditional Approval)
25,52000,1.0,10000,5.79,0.19,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.15671672172291776,Green Tier (Standard Approval)
25,48000,0.0,6000,10.65,0.13,2,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.04405342974837197,Green Tier (Standard Approval)
40,75000,6.0,15000,7.29,0.2,11,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.17785031000074766,Green Tier (Standard Approval)
32,31000,2.0,7400,16.77,0.24,9,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1,0.9816903060470868,Red Tier (Automatic Decline)
44,88000,8.0,8000,10.38,0.09,12,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.14520320905087772,Green Tier (Standard Approval)
22,33996,1.0,8000,10.51,0.24,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,0.7078771264765468,Red Tier (Automatic Decline)
24,60000,8.0,21000,13.48,0.35,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0.6447535221490314,Red Tier (Automatic Decline)
32,62900,6.0,16000,14.96,0.22,5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,1,0.892956605020466,Red Tier (Automatic Decline)
29,180000,2.0,20000,7.49,0.11,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.0390246764685931,Green Tier (Standard Approval)
70,132000,0.0,14000,7.49,0.11,24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.04560627478492747,Green Tier (Standard Approval)
24,54400,4.0,2500,11.14,0.04,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1,0.23178740746417623,Green Tier (Standard Approval)
21,63000,5.0,4800,16.82,0.08,4,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0.6192203709879449,Red Tier (Automatic Decline)
28,86000,13.0,8000,5.99,0.09,10,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.14663396677196494,Green Tier (Standard Approval)
28,30000,4.0,12000,6.62,0.4,7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0.8848767805322528,Red Tier (Automatic Decline)
45,118000,11.0,9600,13.99,0.08,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1,0.10675746211716526,Green Tier (Standard Approval)
39,50000,1.0,8000,7.68,0.16,14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.1355697345476928,Green Tier (Standard Approval)
25,52000,1.0,3000,12.99,0.06,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0.37266131840756106,Amber Tier (Risk-Adjusted Conditional Approval)
30,110000,15.0,12000,13.61,0.11,10,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,0.14746976898783296,Green Tier (Standard Approval)
33,60000,17.0,7000,5.42,0.12,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.11494292165561637,Green Tier (Standard Approval)
40,53000,2.0,3000,10.62,0.06,17,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.15512965833602807,Green Tier (Standard Approval)
22,72000,3.0,7500,11.41,0.1,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0,0.21543823788383346,Green Tier (Standard Approval)
29,17004,8.0,2200,9.32,0.13,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1,0.5267212159115,Amber Tier (Risk-Adjusted Conditional Approval)
24,54731,2.0,3200,11.83,0.06,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.3115429013898367,Amber Tier (Risk-Adjusted Conditional Approval)
32,25200,17.0,4000,6.54,0.16,6,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.06063526569609776,Green Tier (Standard Approval)
35,72000,3.0,12800,6.62,0.18,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.1484135588638847,Green Tier (Standard Approval)
24,138000,4.0,5000,13.23,0.04,4,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,1,0.22149823775384558,Green Tier (Standard Approval)
29,99855,2.0,20000,17.06,0.2,8,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,1,0.7367677053210229,Red Tier (Automatic Decline)
23,86400,0.0,16000,11.86,0.19,3,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0.19504997713633232,Green Tier (Standard Approval)
29,21996,4.0,2500,13.11,0.11,8,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,0.5455090202959604,Amber Tier (Risk-Adjusted Conditional Approval)
49,88400,4.0,20000,13.92,0.23,14,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0.28936509302110974,Amber Tier (Risk-Adjusted Conditional Approval)
43,11340,4.0,1950,13.48,0.17,11,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1,0.5963619834592194,Amber Tier (Risk-Adjusted Conditional Approval)
34,45000,17.0,12000,6.03,0.27,9,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.30505932947551384,Amber Tier (Risk-Adjusted Conditional Approval)
25,48000,9.0,4800,10.99,0.1,4,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.27581931381176567,Amber Tier (Risk-Adjusted Conditional Approval)
25,34000,7.0,9600,14.54,0.28,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1,0.9650798796497327,Red Tier (Automatic Decline)
21,37740,0.0,9600,13.11,0.25,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0.7832281985670401,Red Tier (Automatic Decline)
23,38000,7.0,12000,11.71,0.32,2,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,1,0.773934289839267,Red Tier (Automatic Decline)
27,75288,12.0,18050,10.0,0.24,10,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.2619060584413216,Amber Tier (Risk-Adjusted Conditional Approval)
30,504000,4.0,3000,11.36,0.01,9,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.3248828680629246,Amber Tier (Risk-Adjusted Conditional Approval)
21,50400,4.0,8000,15.62,0.16,2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0,0.8099858169623715,Red Tier (Automatic Decline)
24,140000,8.0,16000,10.38,0.11,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.08074157199601027,Green Tier (Standard Approval)
31,25000,0.0,4800,11.54,0.19,10,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,0.6596758303336461,Red Tier (Automatic Decline)
22,75000,4.0,3000,8.9,0.04,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.11759451392987669,Green Tier (Standard Approval)
22,24000,2.0,3975,13.87,0.17,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0.8267410305612221,Red Tier (Automatic Decline)
21,60000,0.0,10000,13.48,0.17,4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0,0.37176630242015646,Amber Tier (Risk-Adjusted Conditional Approval)
26,77100,6.0,8350,6.99,0.11,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.2088290634444318,Green Tier (Standard Approval)
44,58000,2.0,15000,13.48,0.26,15,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0,0.7392173301633106,Red Tier (Automatic Decline)
27,84906,11.0,4500,7.51,0.05,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.09990683891052196,Green Tier (Standard Approval)
23,38500,2.0,3000,7.49,0.08,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.14971356203777286,Green Tier (Standard Approval)
24,47480,8.0,6900,9.88,0.15,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.4003829093086014,Amber Tier (Risk-Adjusted Conditional Approval)
30,17280,0.0,2000,13.48,0.12,7,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,0.34299209467917896,Amber Tier (Risk-Adjusted Conditional Approval)
23,86000,6.0,13000,10.62,0.15,3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.1900062508553561,Green Tier (Standard Approval)
21,15300,5.0,2500,6.03,0.16,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0.06841261207552596,Green Tier (Standard Approval)
25,59000,9.0,6000,15.23,0.1,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1,0.25603149286026267,Amber Tier (Risk-Adjusted Conditional Approval)
23,38376,4.0,8400,13.8,0.22,2,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0.09412243757387112,Green Tier (Standard Approval)
27,58000,7.0,2800,11.99,0.05,8,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.07539565846496589,Green Tier (Standard Approval)
24,50000,2.0,6000,7.51,0.12,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.1252060016666752,Green Tier (Standard Approval)
26,100000,5.0,24000,10.99,0.24,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.1854700251275991,Green Tier (Standard Approval)
21,30000,0.0,1000,7.49,0.03,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0.1776524335863575,Green Tier (Standard Approval)
26,56950,10.0,7550,9.99,0.11,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1,0.27001364404533074,Amber Tier (Risk-Adjusted Conditional Approval)
24,168288,5.0,1800,11.12,0.01,3,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,0,0.2798228173397558,Amber Tier (Risk-Adjusted Conditional Approval)
36,40000,0.0,4800,10.99,0.12,15,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.20867168977019881,Green Tier (Standard Approval)
36,28000,1.0,3075,15.62,0.11,12,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,1,0.6565810518773277,Red Tier (Automatic Decline)
54,20000,2.0,5000,13.48,0.25,28,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,0.8425929749042113,Red Tier (Automatic Decline)
25,34000,9.0,10000,12.42,0.29,3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.7149810160268157,Red Tier (Automatic Decline)
26,65000,4.0,8000,6.92,0.12,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.16850590414587535,Green Tier (Standard Approval)
30,310000,13.0,14000,10.99,0.05,10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.07670074239459519,Green Tier (Standard Approval)
23,39000,7.0,2200,10.99,0.06,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.31307647883650275,Amber Tier (Risk-Adjusted Conditional Approval)
21,21600,4.0,7125,6.99,0.33,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.16371678875325446,Green Tier (Standard Approval)
31,40800,6.0,9000,7.49,0.22,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.41375628675267484,Amber Tier (Risk-Adjusted Conditional Approval)
29,30796,13.0,5000,14.96,0.16,8,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0,0.9304160427691307,Red Tier (Automatic Decline)
23,60000,8.0,3600,9.99,0.06,3,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.10982679337936688,Green Tier (Standard Approval)
32,104000,12.0,17000,14.82,0.16,7,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0,0.473215257577876,Amber Tier (Risk-Adjusted Conditional Approval)
27,64000,3.0,3600,7.49,0.06,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1,0.13992398575517936,Green Tier (Standard Approval)
28,56052,8.0,7200,11.28,0.13,8,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,0,0.2121390607438214,Green Tier (Standard Approval)
24,78000,1.0,18500,15.33,0.24,2,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,1,0.8550280966912944,Red Tier (Automatic Decline)
30,48996,2.0,3000,10.36,0.06,10,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.17040387899862022,Green Tier (Standard Approval)
22,39000,1.0,6000,8.0,0.15,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.25794940453685616,Amber Tier (Risk-Adjusted Conditional Approval)
32,60000,2.0,6000,11.36,0.1,8,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.25709641649110176,Amber Tier (Risk-Adjusted Conditional Approval)
23,30996,2.0,5000,11.86,0.16,4,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.046503932083612795,Green Tier (Standard Approval)
26,145992,0.0,20000,15.31,0.14,2,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0.45944904929534663,Amber Tier (Risk-Adjusted Conditional Approval)
26,120000,10.0,6000,9.88,0.05,2,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.07953273689019276,Green Tier (Standard Approval)
22,62000,6.0,5000,6.03,0.08,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.07485249003422656,Green Tier (Standard Approval)
